Id,BuiltArea,LotArea,Bedrooms,Bathrooms,Floors,Age,DistanceToCityCenter,SchoolRating,CrimeIndex,HasParking,HasGym,HasSwimmingPool,FurnishingType,SalePrice
249,2382.72712,2655.498615,3,2,3,27,4.267888117,8,47.73430147,0,0,1,Fully-Furnished,157.2128573
250,1702.490855,2339.111586,5,3,2,21,3.826889624,1,44.03249653,1,1,0,Fully-Furnished,150.4833729
251,869.5580228,1227.373894,3,3,2,28,3.536861154,1,52.37467263,0,1,0,Semi-Furnished,87.99464068
252,1958.930974,1569.141061,3,2,1,34,8.098503954,3,37.7150284,1,1,1,Unfurnished,107.3046676
253,2561.078099,1626.59295,3,4,1,19,3.28865458,9,71.96817646,1,0,0,Semi-Furnished,157.9547586
254,2016.23263,813.6124544,1,1,1,4,6.301022441,9,50.27563156,1,1,1,Semi-Furnished,131.8551317
255,740.315017,,1,1,1,38,11.61166621,1,38.45182968,1,0,1,Semi-Furnished,74.74726129
256,1257.882964,1092.935715,1,3,1,31,3.883481288,4,29.11272753,0,1,1,Semi-Furnished,93.83812425
257,2133.455575,1670.01679,1,3,2,38,5.982751866,8,50.70984878,1,0,0,Unfurnished,118.9540549
258,1146.165267,1409.042001,2,4,2,9,8.286525107,2,63.77674946,1,1,0,Fully-Furnished,108.7475031
259,1721.909714,698.3960633,4,1,2,39,8.987547606,4,55.34278067,0,1,0,Fully-Furnished,94.15284264
260,1887.317027,3618.072184,4,3,3,16,6.002837637,7,79.7827093,1,0,1,Semi-Furnished,213.0457359
261,1036.534764,3002.032585,3,4,3,36,11.14744027,7,80.10796233,0,0,0,Unfurnished,123.3172821
262,1470.237322,1376.784463,5,1,2,14,10.3618092,5,30.8121513,0,0,0,Semi-Furnished,96.90186286
263,400,2217.937117,1,2,2,8,12.55942642,7,27.63961778,0,1,1,Unfurnished,91.4417606
264,987.8061793,2333.972072,4,3,1,31,7.673592303,,38.45411165,0,1,0,Semi-Furnished,89.66660071
265,1373.715924,2952.868684,4,2,2,22,5.948724762,,60.58023618,1,0,0,Fully-Furnished,93.51549431
266,876.108409,1345.115979,1,1,1,10,5.269471912,9,55.85009141,0,0,1,Fully-Furnished,89.54992319
267,2316.205652,2873.685427,2,4,2,12,9.228110072,5,65.16182101,1,1,0,Semi-Furnished,124.329298
268,784.929311,1561.675757,2,4,1,17,6.491376869,2,34.46559815,0,0,0,Fully-Furnished,108.2433969
269,1279.977757,931.3100767,4,1,2,8,5.723320889,6,23.39207474,1,0,1,Semi-Furnished,93.97857451
270,1565.370289,2579.309247,2,2,1,4,6.206850943,10,41.12943562,0,1,0,Unfurnished,153.2474424
271,2220.636645,3032.606739,1,4,3,21,5.26523806,,58.79880162,1,0,0,Unfurnished,148.0468631
272,782.0689244,4070.327179,4,3,3,31,8.796084451,2,52.42511698,0,1,1,Unfurnished,132.5150486
273,2081.581876,1040.219788,1,2,1,1,2.34966727,10,68.6839369,1,0,0,Unfurnished,107.0479945
274,1505.116531,2559.135748,2,2,1,20,9.21206517,10,39.32097096,1,0,0,Semi-Furnished,128.2124456
275,1009.245674,1672.159005,1,3,3,27,10.70619504,7,64.93336878,1,0,0,Fully-Furnished,85.44957537
276,1731.051737,2626.686968,2,1,2,23,5.676483447,10,40.89348533,0,0,0,Unfurnished,152.889391
277,1599.529848,823.608359,2,4,1,23,15.68814776,2,61.67540986,1,1,0,Fully-Furnished,64.38251349
278,1199.891561,989.7841794,1,2,2,13,8.070485244,7,61.42716012,1,0,0,Semi-Furnished,64.2915753
279,1534.901042,1379.300141,2,4,3,36,1.754628068,,73.6370312,1,0,1,Fully-Furnished,95.29601596
280,1307.343202,2063.171237,3,4,3,26,6.875028375,4,29.91386748,0,0,1,Fully-Furnished,82.38085319
281,1556.758673,1487.134987,1,2,1,23,8.25062458,4,70.74978365,0,0,0,Fully-Furnished,71.03330627
282,1831.065337,2527.243475,3,1,2,5,9.795870222,6,56.68968337,1,0,0,Semi-Furnished,114.0726748
283,2293.008408,2821.515695,1,2,3,25,6.970277904,9,50.90512545,1,1,0,Semi-Furnished,151.9431544
284,881.0922506,2479.662033,2,1,2,14,3.953718897,10,47.9999935,1,1,1,Semi-Furnished,123.0265166
285,2566.516687,3295.030112,2,3,3,28,3.620077528,6,48.90817626,1,1,0,Fully-Furnished,150.107826
286,523.9561002,2332.661304,4,1,1,35,5.385602859,6,50.59137234,1,0,1,Unfurnished,107.8721019
287,1424.107452,1026.482632,4,1,2,9,5.76889855,1,25.86812989,0,1,0,Unfurnished,104.5157805
288,1794.158603,3090.701211,3,2,2,27,3.46010334,5,53.66059182,0,0,1,Fully-Furnished,150.9945319
289,1640.495934,1515.875012,2,4,1,8,5.068747356,1,52.27153546,0,1,0,Unfurnished,127.7611288
290,1188.65024,2728.3348,4,4,1,20,10.6378341,9,40.13103579,0,1,1,Unfurnished,115.2074809
291,1395.938875,3258.987373,2,1,1,9,14.59365043,10,50.49275289,0,0,0,Fully-Furnished,107.9119571
292,1253.499533,2365.350409,1,1,1,3,11.02184686,4,66.54975844,0,1,1,Semi-Furnished,112.2611375
293,1205.317622,803.0729495,4,2,3,3,13.22344434,2,40.77777827,1,0,0,Unfurnished,103.4425235
294,1924.801049,1265.430267,3,1,2,5,11.89647387,9,32.91281936,0,1,0,Semi-Furnished,123.3418522
295,1678.507743,3058.195574,4,2,3,25,11.33252131,6,39.1596034,1,0,0,Unfurnished,129.2679094
296,1153.545202,1864.701851,2,3,1,39,6.648814948,10,18.70261599,0,0,0,Fully-Furnished,83.34551757
297,1949.799938,2063.658828,5,1,3,15,8.563643514,3,76.86064295,1,0,1,Fully-Furnished,109.5918929
298,1653.64976,2607.059533,5,3,3,7,6.31752263,2,37.52921436,1,0,0,Semi-Furnished,153.530252
299,1906.431059,2557.05829,2,1,2,27,7.123571351,6,68.94136669,1,0,1,Semi-Furnished,122.0059467
300,1814.814421,2223.03985,1,1,2,15,8.272668402,10,31.39309078,1,0,1,Semi-Furnished,133.5951456
301,1085.502495,1833.065303,4,3,2,37,10.85426461,6,40.71997131,0,1,1,Semi-Furnished,124.3669515
302,1219.90948,,5,3,1,0,9.693293526,9,50.96138975,0,0,0,Fully-Furnished,106.0467324
303,1873.646803,2686.31906,1,2,1,18,7.352682948,5,59.65930968,1,1,0,Fully-Furnished,130.0889086
304,1805.185133,2442.855625,2,2,2,16,8.222154964,9,48.95397516,1,1,1,Fully-Furnished,136.1689589
305,1489.549203,1794.16,1,3,3,27,9.733854697,5,26.90703101,1,0,0,Semi-Furnished,81.75330435
306,1558.663692,2865.68985,2,1,2,11,10.66957775,2,49.16767458,1,0,1,Fully-Furnished,126.47845
307,2138.832448,1896.772708,4,2,1,5,1.924019347,1,68.88936662,0,1,1,Fully-Furnished,112.2956034
308,1204.214306,1318.670261,1,1,3,6,3.690444144,9,54.88618202,0,1,1,Unfurnished,131.6549446
309,1773.548691,,4,4,1,7,12.42924214,10,83.2356499,1,0,1,Unfurnished,95.75401064
310,1398.903674,1217.007331,1,2,2,2,7.75652172,7,52.57121198,1,0,1,Unfurnished,104.0962042
311,1391.159398,1782.071987,2,2,2,20,6.303693627,3,65.19846078,1,1,0,Semi-Furnished,93.91920084
312,2049.388426,2986.979423,2,2,3,7,6.946002108,6,57.87828049,1,1,1,Semi-Furnished,177.8279226
313,1912.708174,1355.923855,1,4,2,27,6.945178778,10,40.50052168,1,1,0,Fully-Furnished,113.6863554
314,1906.754818,2150.780609,2,3,1,29,10.23175113,4,49.07509061,1,0,1,Fully-Furnished,96.43268896
315,2152.739404,1474.648523,3,1,1,31,3.567934424,9,66.69088893,0,0,0,Semi-Furnished,94.76679988
316,1510.501921,1791.752767,3,4,1,10,8.099110986,2,44.79582391,1,1,1,Unfurnished,92.08631588
317,1840.976486,791.9670304,4,3,3,19,8.984470918,4,55.99267006,1,1,0,Fully-Furnished,123.3065956
318,1344.866622,1823.569417,3,2,1,15,9.585071666,1,40.68023285,1,0,0,Unfurnished,121.762476
319,1662.083176,1845.035696,3,3,2,24,8.891455985,7,63.93707667,1,1,0,Fully-Furnished,135.8754817
320,1434.928473,2432.230355,5,3,3,8,10.06362492,4,51.2404755,1,0,1,Unfurnished,132.600283
321,1548.497982,2178.624731,5,3,1,38,5.709215396,5,62.97030388,1,0,1,Fully-Furnished,123.3149335
322,1797.578513,1041.2863,5,1,1,39,4.232789071,1,68.68006134,1,0,1,Unfurnished,91.63785624
323,1090.889658,2867.358595,5,3,2,39,17.82801777,2,60.07377947,0,1,0,Unfurnished,82.7987853
324,2546.193638,2168.242432,2,3,2,2,6.794941262,4,47.29033301,1,0,0,Semi-Furnished,161.0476284
325,996.9913093,2158.714814,4,3,3,15,7.262182117,2,47.56490362,0,0,0,Fully-Furnished,77.6229697
326,892.9056936,1992.654117,4,3,1,11,10.71136039,1,18.41536212,1,0,1,Unfurnished,109.6547073
327,2079.055437,1585.794042,3,4,1,14,14.38435717,10,56.42503729,0,1,1,Semi-Furnished,134.4368554
328,1895.831347,2174.241872,4,4,2,3,5.821887532,,65.74157636,0,1,1,Fully-Furnished,152.5853637
329,1812.059909,2380.470749,3,3,3,22,4.004738927,6,31.42832235,0,0,1,Semi-Furnished,145.9109125
330,1814.172755,602.4834469,4,3,2,26,3.031386597,2,47.6508745,0,0,1,Unfurnished,84.81304113
331,1493.876614,1568.99133,1,3,2,38,14.37242489,3,47.34657805,1,1,1,Fully-Furnished,104.949558
332,1051.372814,1796.042424,1,2,3,36,3.847572054,5,56.95760085,0,0,1,Unfurnished,111.1647923
333,1537.902279,2204.936485,4,3,1,12,7.889776254,3,52.20003998,1,1,1,Unfurnished,141.889616
334,1161.419144,2954.648805,2,3,1,36,4.090860672,6,36.32104305,1,1,1,Semi-Furnished,111.4457696
335,1987.559867,1382.607348,3,4,1,39,2.206576328,,74.16817478,1,1,0,Unfurnished,134.3803787
336,1426.471309,1601.630523,4,4,3,20,6.830498588,10,24.97494921,1,1,0,Fully-Furnished,135.0318871
337,1087.251402,1589.972711,3,4,3,28,4.248853335,6,40.90872079,0,0,1,Semi-Furnished,75.84895417
338,1339.307079,1358.777928,5,1,3,28,5.233486298,2,30.02365925,1,1,1,Unfurnished,104.7011741
339,1706.465727,1722.250804,4,2,3,10,16.02442039,9,55.33605426,0,0,0,Unfurnished,122.3304843
340,1218.137724,2616.641776,2,3,3,27,9.699584417,2,56.9660173,0,0,1,Unfurnished,101.920454
341,1088.889802,1156.931604,5,4,2,9,11.72587808,6,48.24866936,1,1,0,Semi-Furnished,111.3717544
342,1621.843606,2342.251516,4,1,1,4,11.29863825,9,31.81166857,1,1,0,Fully-Furnished,123.9416702
343,1622.483286,638.478216,1,3,3,24,7.596556308,9,36.01039365,0,1,0,Semi-Furnished,102.5193224
344,1246.528412,1550.929603,4,3,1,32,6.241126562,2,63.38302348,0,1,0,Unfurnished,106.6980012
345,1264.480847,1736.40856,1,4,3,16,8.995738447,9,48.80356152,0,1,1,Semi-Furnished,123.5543545
346,1616.024969,3339.887738,1,3,1,32,8.67380308,8,43.17899304,1,0,1,Unfurnished,137.8841816
347,775.9578293,1780.158156,4,3,2,24,5.724778331,7,39.55156383,0,1,1,Semi-Furnished,105.9424922
348,796.2681128,500,4,3,1,32,8.519391322,8,48.20152724,1,1,1,Unfurnished,80.95302106
349,1140.777889,500,1,4,1,8,5.174681173,10,58.54051021,0,0,1,Semi-Furnished,82.51603514
350,1393.276424,2027.223669,3,1,3,26,7.314168277,8,46.32869816,0,1,1,Unfurnished,110.7854443
351,1655.453783,2491.016685,5,3,1,24,6.658866102,1,56.49246202,1,0,1,Unfurnished,128.7535117
352,2237.678108,2300.364686,2,1,2,3,2.92450963,9,26.55880884,0,1,0,Semi-Furnished,124.5296763
353,1928.829812,2134.056085,4,3,2,8,0.5,6,67.01549261,1,0,0,Semi-Furnished,161.5982926
354,1420.030735,2929.807678,5,4,2,14,4.243747,1,49.43060095,0,0,0,Unfurnished,118.4509149
355,1490.491896,1568.327023,5,1,3,15,15.21641866,1,35.2897484,1,1,1,Fully-Furnished,89.83012311
356,998.7353177,2715.928445,3,4,3,15,6.761272872,,56.61287402,1,1,0,Unfurnished,154.5476024
357,1490.743432,694.388092,5,2,3,12,11.10387264,10,52.71263063,1,0,1,Unfurnished,113.1732217
358,1355.670681,1276.041734,4,3,3,13,0.5,2,33.14816574,0,1,1,Fully-Furnished,134.5878307
359,1661.35928,554.3668841,5,2,3,21,3.966855728,6,48.17675043,1,0,1,Unfurnished,101.3047048
360,1086.384528,1780.123759,4,2,2,20,2.582041531,,42.23337696,1,0,0,Semi-Furnished,119.421075
361,1759.673257,1962.991026,4,2,1,8,7.19079996,5,30.98394579,0,0,0,Semi-Furnished,130.2824237
362,2266.369457,2091.281194,1,3,2,3,17.68782192,10,43.67592936,1,0,1,Fully-Furnished,139.508074
363,1445.619926,2049.506682,3,4,3,9,9.840955773,6,34.32031785,1,0,0,Unfurnished,95.4908587
364,1700.855861,1257.957335,2,2,2,34,14.78245013,8,31.65226084,0,1,0,Semi-Furnished,108.2184282
365,1845.071996,1847.807324,1,1,1,8,6.982253089,5,57.45638923,0,0,0,Unfurnished,103.9186442
366,1299.389764,802.0426651,2,3,3,15,13.4594775,8,54.58564941,1,1,0,Fully-Furnished,109.7509759
367,1612.046241,3090.58318,4,4,2,17,16.29302683,5,46.14803805,0,1,1,Semi-Furnished,131.1585711
368,1506.2962,1757.099142,1,4,2,9,7.562523734,10,16.37538936,0,0,1,Fully-Furnished,124.7413266
369,1548.838049,1608.891105,5,2,1,20,5.842941155,6,48.9275695,1,1,0,Unfurnished,121.7350805
370,1113.495108,3271.152263,5,3,3,14,2.728756252,8,61.40741901,0,0,1,Unfurnished,170.7863947
371,1512.255087,1006.202773,2,2,3,14,6.763758966,2,68.16425905,0,1,1,Unfurnished,86.42437635
372,1748.999146,1099.530309,4,1,1,10,8.327586701,7,65.26368113,1,1,1,Fully-Furnished,112.5241274
373,2225.571804,1123.02374,2,4,1,39,16.12381447,3,32.15424806,0,0,1,Semi-Furnished,92.9175535
374,1979.635413,,3,4,1,36,2.820104104,9,38.33357571,1,0,1,Fully-Furnished,129.7955527
375,2576.591229,2345.305304,5,3,1,19,8.238647575,10,47.50090821,1,1,1,Semi-Furnished,174.953067
376,1116.326219,2591.740374,1,4,3,33,0.742767514,7,48.84962978,0,1,0,Unfurnished,131.5415755
377,1936.160318,4057.596254,1,3,3,21,6.292948685,3,50.45560137,1,1,1,Unfurnished,157.8422955
378,1591.671003,500,1,2,2,17,9.24558143,8,66.79387849,0,0,1,Fully-Furnished,116.4493173
379,2594.901467,2486.988471,5,1,2,15,10.05033261,10,52.93187907,1,0,0,Semi-Furnished,179.3411504
380,1095.850857,1554.295542,4,3,2,4,10.35609232,2,68.20590539,1,1,0,Unfurnished,97.41160078
381,1080.139079,1530.867881,5,2,3,0,9.589616132,10,38.38987677,0,0,0,Unfurnished,96.86782806
382,1200.303677,1504.182297,5,1,3,18,10.32168776,8,44.15852772,0,0,1,Fully-Furnished,113.0248031
383,438.0521378,1272.984263,1,4,3,9,8.182956516,7,43.63354802,1,1,0,Fully-Furnished,109.286295
384,1237.122489,3347.619868,5,1,2,20,3.808534776,5,49.15501658,1,0,1,Semi-Furnished,150.7455898
385,1120.433669,2673.837862,1,1,1,12,0.593372145,4,29.65284578,1,1,1,Unfurnished,114.4288228
386,1575.196893,2018.556783,4,1,1,23,5.813248713,10,78.82073153,0,1,1,Semi-Furnished,119.8238791
387,1670.877988,3080.812602,3,4,1,22,7.461538268,10,51.44662137,0,0,0,Semi-Furnished,113.4055991
388,2438.08542,789.9768278,1,3,1,22,13.01572719,1,32.84807983,0,0,1,Semi-Furnished,87.0241253
389,1975.211919,,2,3,1,10,7.597593299,4,33.69035691,1,1,0,Fully-Furnished,130.702846
390,1211.548172,500,3,1,3,1,7.213723863,,51.20450397,0,1,1,Semi-Furnished,105.21629
391,1050.792664,1440.468368,4,2,2,5,9.542108507,6,58.88433278,0,0,1,Semi-Furnished,122.8677766
392,1745.959586,2129.358821,3,2,1,10,6.91995205,2,64.09896851,0,1,0,Semi-Furnished,97.8477653
393,839.8833965,2082.286862,1,1,1,14,11.242168,9,50.70969732,1,1,1,Fully-Furnished,120.6213854
394,2415.729383,2119.473529,4,1,1,8,15.91733447,1,59.14952424,0,0,1,Fully-Furnished,147.4333835
395,2089.72006,871.1545351,2,2,3,11,16.76314206,4,55.10394263,1,0,1,Unfurnished,138.7235166
396,1265.412174,2642.523794,1,1,1,35,8.388162509,4,48.4242217,0,1,1,Fully-Furnished,113.181911
397,643.4327355,2191.702015,1,1,2,27,9.347569459,2,44.89101579,0,1,0,Fully-Furnished,32.69244093
398,2176.936187,2586.443425,4,3,3,22,14.31542448,8,50.40573242,0,1,1,Semi-Furnished,157.875885
399,1442.730077,500,4,3,3,26,7.400151908,2,48.26102701,0,1,0,Unfurnished,56.68276231
400,2118.908156,2249.192687,3,1,3,23,10.71676857,2,49.90798462,1,1,1,Fully-Furnished,100.5689428
401,702.7861706,1049.787808,2,1,1,13,3.459359481,,56.74084411,1,0,1,Unfurnished,79.96899872
402,1200.312489,,3,4,1,34,6.756643407,1,74.29825696,1,1,0,Semi-Furnished,101.4257242
403,1502.62185,2427.491919,3,3,1,26,12.62445847,5,34.93289791,0,1,0,Fully-Furnished,83.54271245
404,1523.490297,2072.874885,1,1,1,20,5.127217465,4,51.42251156,1,1,1,Semi-Furnished,82.18877536
405,1274.967264,1318.768016,4,4,2,12,7.487795285,2,55.27691487,1,1,0,Semi-Furnished,97.88942153
406,1811.424966,2005.018525,1,4,3,7,1.703161418,1,44.43007696,1,0,0,Unfurnished,135.6248265
407,966.1897853,774.7717478,2,4,1,33,16.02307318,1,66.19948989,1,1,1,Fully-Furnished,65.24498397
408,1428.810257,2920.213917,3,4,2,22,13.05211228,2,42.70922607,0,1,1,Unfurnished,117.9191732
409,1560.147816,1835.772784,2,3,3,8,8.752398265,1,60.11845967,0,1,0,Semi-Furnished,89.22708385
410,1757.219417,2894.839955,4,4,3,0,10.03005149,9,68.89293051,1,1,0,Fully-Furnished,151.2246866
411,1855.807439,1578.77465,4,3,3,35,9.583592428,2,55.96511406,1,0,0,Semi-Furnished,119.0111205
412,937.6789541,1581.139209,5,4,1,15,13.53724701,3,47.35723874,0,0,0,Unfurnished,85.55099974
413,732.9429146,1388.650571,2,4,3,24,5.924799831,9,57.21133985,1,1,1,Unfurnished,107.8573488
414,2138.838411,2700.939145,1,2,1,17,10.92907048,5,44.04310671,1,0,1,Semi-Furnished,164.0723662
415,1666.157006,1432.455074,2,3,2,33,12.309666,8,39.36910685,1,1,1,Unfurnished,142.3210498
416,1125.756732,2515.676346,3,2,3,37,12.86130388,7,55.49228283,0,0,1,Unfurnished,125.9102033
417,2275.575988,1694.038082,4,2,2,2,0.5,6,61.2480423,0,0,1,Semi-Furnished,190.7622182
418,1557.837317,,4,4,1,19,5.602902087,2,51.44203763,0,0,1,Fully-Furnished,81.67471867
419,2089.648592,1543.748746,2,3,1,18,3.923317515,4,58.38197542,1,0,0,Fully-Furnished,102.6362795
420,1533.759241,1056.713429,2,1,1,12,8.598353142,9,84.59471578,1,1,0,Fully-Furnished,106.4946695
421,2530.373962,2027.122179,2,4,3,16,0.5,7,68.30033256,1,0,1,Semi-Furnished,162.0847292
422,2377.670421,1047.673811,3,3,3,13,0.5,3,41.52898017,1,0,1,Semi-Furnished,144.3961536
423,1375.517926,2740.780081,3,2,2,29,16.68037997,6,52.77873173,0,0,1,Unfurnished,73.35490468
424,1985.785475,1927.139312,1,3,1,21,10.47075755,8,54.53100939,0,0,0,Fully-Furnished,117.8669441
425,1822.687975,1857.923204,2,4,2,28,8.484036973,8,37.39338282,0,1,0,Unfurnished,114.8471462
426,2184.315779,,1,3,1,1,9.454690591,8,59.23428784,0,1,0,Semi-Furnished,139.259246
427,1017.53827,2771.125547,5,2,1,7,8.585363695,8,38.66260568,0,1,0,Fully-Furnished,119.5085411
428,1843.02573,1983.920999,3,3,2,13,11.98940263,,60.09168502,1,1,0,Semi-Furnished,107.874007
429,2029.212243,1383.03976,4,3,1,33,5.470223232,6,78.99787753,0,1,1,Unfurnished,112.2900776
430,620.6302568,580.8243071,5,2,2,12,8.746459304,10,48.10793083,1,0,1,Unfurnished,109.2952937
431,908.3707437,1451.160194,4,4,3,9,8.909685072,3,56.5588635,1,1,1,Semi-Furnished,112.6172386
432,480.3839111,1506.230203,5,1,2,7,3.812568166,9,54.37858867,1,0,0,Semi-Furnished,114.4855075
433,1365.296583,2085.645962,1,2,2,6,13.10793224,3,35.9932617,0,0,0,Fully-Furnished,76.26272219
434,1858.771128,1723.882495,1,2,1,12,6.21729304,4,38.95394072,0,0,0,Semi-Furnished,111.7528989
435,2251.178526,2550.346378,3,4,2,25,12.06968668,10,55.38929627,0,1,0,Unfurnished,129.8547691
436,1537.04739,1509.613383,4,4,3,31,8.459650905,1,51.96981828,0,0,0,Unfurnished,125.4473506
437,2314.307773,1954.367067,5,3,3,18,14.53433933,,47.99957367,1,0,1,Semi-Furnished,121.7985856
438,809.9492709,2947.189955,2,2,3,14,3.834483646,6,63.98183114,0,0,1,Semi-Furnished,128.3796862
439,648.3087803,2273.460171,2,3,3,1,3.660964794,1,56.99108596,1,0,0,Fully-Furnished,92.51969144
440,1472.226151,1951.969967,3,3,2,36,4.377217636,9,83.05732516,1,1,1,Unfurnished,139.0974128
441,1692.032724,1518.444446,4,4,3,18,8.533182202,8,36.07339878,1,0,0,Unfurnished,102.7784246
442,1483.652626,1493.414883,2,4,2,32,14.16587358,2,43.99409651,0,0,0,Unfurnished,72.53500017
443,466.27895,1319.509398,3,3,2,38,14.37237447,2,71.79684282,1,1,0,Semi-Furnished,64.83408579
444,1455.43998,1567.194507,3,2,1,32,0.5,8,75.3210952,0,1,0,Unfurnished,102.2197493
445,847.7652497,2604.532671,4,2,2,0,8.998828645,8,37.11049303,0,1,0,Semi-Furnished,119.9458209
446,1834.836274,1822.489383,2,3,2,38,0.5,1,44.16049695,1,0,1,Fully-Furnished,111.2263779
447,1683.299123,920.1815445,2,1,1,27,11.18012718,5,47.31514594,1,0,1,Semi-Furnished,87.24741176
448,1030.060107,3414.535434,2,1,3,16,12.47267766,2,71.12854986,0,0,1,Fully-Furnished,100.3973417
449,1243.066541,2255.972153,1,4,3,5,7.839022901,1,47.96619402,0,1,1,Fully-Furnished,105.9137905
450,970.3932391,874.4452796,2,2,2,19,8.33592631,3,47.45249541,1,1,0,Semi-Furnished,106.9869912
451,1468.660451,1646.520858,5,3,1,12,8.294555572,3,46.03455468,0,0,1,Fully-Furnished,135.7997288
452,1977.57116,2088.709106,1,3,2,11,4.862232325,10,51.63245797,0,1,0,Semi-Furnished,159.8185324
453,1007.136977,3363.673675,1,2,2,29,9.726823141,9,55.15158171,0,1,0,Unfurnished,120.1636156
454,1752.023258,1113.510033,1,4,3,20,7.074367993,10,78.17745414,0,1,0,Semi-Furnished,126.251324
455,1234.871191,2780.832575,1,4,1,1,11.72116684,,71.96200775,1,1,1,Fully-Furnished,110.5453309
456,1103.563584,3119.589142,3,1,2,17,7.545492262,2,33.77215929,0,0,0,Fully-Furnished,88.1514585
457,1446.48482,1497.076556,5,2,3,27,4.555907574,9,47.18737855,1,0,1,Unfurnished,139.7219885
458,982.3788388,1777.989105,4,2,2,3,1.856541317,5,50.30602636,0,0,0,Semi-Furnished,110.4979315
459,1223.175347,1170.952602,2,3,3,5,0.5437407,9,43.34485228,0,0,0,Unfurnished,127.542347
460,901.0610537,,1,2,1,37,13.25003738,6,65.03914352,0,0,0,Fully-Furnished,68.62853615
461,2482.362566,,4,1,2,8,6.168842589,10,70.22572124,0,1,1,Semi-Furnished,149.8624643
462,1517.631776,2527.719998,3,2,1,19,9.35429676,10,42.80369048,0,0,0,Fully-Furnished,99.57951042
463,1150.137246,2872.146777,4,3,3,29,15.13291957,3,50.18029567,1,0,1,Semi-Furnished,118.7047644
464,1606.989955,1401.523148,1,1,1,36,5.748782675,8,63.45533883,0,1,1,Unfurnished,111.5736989
465,1443.835975,500,5,3,1,37,5.490090062,9,66.02607167,0,1,0,Unfurnished,98.53503683
466,1389.5152,1983.004177,4,2,1,3,7.471352991,2,42.44155333,0,1,0,Fully-Furnished,96.61348076
467,1807.08335,2234.830024,1,4,2,37,8.117730802,9,57.17215519,1,1,1,Unfurnished,136.0804091
468,1878.753855,2199.53415,1,2,3,12,15.5502054,4,39.60467394,0,1,1,Unfurnished,126.974215
469,1234.749426,1738.661402,2,2,1,34,14.26328238,8,65.84939497,1,1,0,Fully-Furnished,76.63621907
470,1212.09088,2099.80168,2,3,2,29,10.48350166,5,39.08670688,0,1,1,Fully-Furnished,124.9536269
471,1362.474151,3212.355847,5,4,3,3,13.79765508,6,51.68001974,1,1,0,Fully-Furnished,141.875851
472,400,2305.387335,2,2,3,24,7.28712395,,42.87495252,1,0,0,Semi-Furnished,104.6644971
473,742.4044689,1701.30526,5,1,3,30,9.196658269,5,35.25768917,1,1,0,Fully-Furnished,94.37941909
474,2183.437134,1599.841746,3,1,1,11,6.793945422,1,41.44037936,1,1,0,Semi-Furnished,122.861514
475,2322.483857,1864.118114,3,3,1,14,2.83852647,3,44.81282971,0,0,0,Fully-Furnished,136.7054009
476,1375.48198,3309.391969,2,3,1,25,12.81549897,4,68.72497177,1,0,1,Semi-Furnished,87.5953629
477,1788.278482,1853.359432,3,4,3,9,10.12679494,1,42.93114705,0,0,0,Fully-Furnished,114.6517555
